student_id,test_id,question_id,topic,subskill,difficulty,correct_answer,answer_given,is_correct,error_type,time_seconds,confidence
student_0075,test_02,test_02_q_18,Funzioni,composizione,4,8.97,8.97,1,none,50.93,3
student_0075,test_02,test_02_q_19,Derivate,regole_base,1,8.3,8.3,1,none,24.64,4
student_0075,test_02,test_02_q_20,Algebra,segni,4,12.17,12.17,1,none,57.82,3
student_0075,test_02,test_02_q_21,Funzioni,composizione,3,7.03,7.03,1,none,46.33,3
student_0075,test_02,test_02_q_22,Derivate,catena,1,7.35,7.35,1,none,43.08,4
student_0075,test_02,test_02_q_23,Fisica_Dinamica,attrito,3,10.11,10.11,1,none,49.42,3
student_0075,test_02,test_02_q_24,Algebra,scomposizione,1,4.88,4.88,1,none,31.75,3
student_0075,test_02,test_02_q_25,Fisica_Dinamica,forze,3,11.1,13.56,0,formula,61.09,2
student_0075,test_03,test_03_q_01,Algebra,segni,1,11.78,11.78,1,none,28.95,3
student_0075,test_03,test_03_q_02,Funzioni,composizione,1,4.06,4.06,1,none,41.24,3
student_0075,test_03,test_03_q_03,Fisica_Dinamica,newton,2,8.05,8.05,1,none,28.64,3
student_0075,test_03,test_03_q_04,Fisica_Energia,energia_cinetica,2,13.18,18.22,0,formula,34.14,3
student_0075,test_03,test_03_q_05,Funzioni,dominio,1,4.92,4.92,1,none,30.37,3
student_0075,test_03,test_03_q_06,Fisica_Energia,energia_cinetica,4,14.19,17.7,0,algebra,40.87,3
student_0075,test_03,test_03_q_07,Funzioni,grafico,4,12.07,14.38,0,formula,39.92,2
student_0075,test_03,test_03_q_08,Derivate,regole_base,3,-0.66,-0.66,1,none,39.19,4
student_0075,test_03,test_03_q_09,Fisica_Energia,lavoro,5,7.92,6.8,0,formula,67.52,3
student_0075,test_03,test_03_q_10,Funzioni,composizione,3,9.3,9.3,1,none,54.49,3
student_0075,test_03,test_03_q_11,Funzioni,composizione,1,9.21,9.21,1,none,41.22,3
student_0075,test_03,test_03_q_12,Fisica_Energia,lavoro,3,1.63,0.99,0,formula,43.24,3
student_0075,test_03,test_03_q_13,Fisica_Dinamica,forze,1,11.4,11.4,1,none,47.11,3
student_0075,test_03,test_03_q_14,Funzioni,composizione,4,10.65,8.2,0,algebra,58.28,2
student_0075,test_03,test_03_q_15,Funzioni,dominio,4,4.08,-4.08,0,segno,66.39,2
student_0075,test_03,test_03_q_16,Fisica_Energia,lavoro,1,6.37,6.37,1,none,29.01,3
student_0075,test_03,test_03_q_17,Derivate,prodotto,2,14.19,14.19,1,none,20.75,4
student_0075,test_03,test_03_q_18,Fisica_Energia,conservazione,2,14.66,14.66,1,none,47.29,3
student_0075,test_03,test_03_q_19,Fisica_Dinamica,newton,4,9.8,13.91,0,concetto,45.68,2
student_0075,test_03,test_03_q_20,Derivate,catena,5,12.23,9.21,0,formula,54.39,3
student_0075,test_03,test_03_q_21,Derivate,regole_base,2,3.61,3.61,1,none,38.14,4
student_0075,test_03,test_03_q_22,Derivate,regole_base,5,17.9,12.42,0,formula,55.42,3
student_0075,test_03,test_03_q_23,Fisica_Energia,conservazione,2,11.43,11.43,1,none,32.51,3
student_0075,test_03,test_03_q_24,Fisica_Energia,energia_cinetica,2,11.1,11.1,1,none,30.8,3
student_0075,test_03,test_03_q_25,Funzioni,grafico,3,12.14,12.14,1,none,49.17,3
student_0076,test_01,test_01_q_01,Algebra,equazioni_lineari,4,13.75,13.75,1,none,28.07,4
student_0076,test_01,test_01_q_02,Derivate,regole_base,4,0.24,-0.24,0,segno,55.79,1
student_0076,test_01,test_01_q_03,Derivate,catena,4,8.42,9.1,0,formula,50.51,1
student_0076,test_01,test_01_q_04,Fisica_Dinamica,attrito,1,5.73,7.12,0,formula,16.26,3
student_0076,test_01,test_01_q_05,Derivate,prodotto,1,10.33,10.33,1,none,37.94,2
student_0076,test_01,test_01_q_06,Fisica_Energia,energia_cinetica,5,12.34,15.66,0,formula,59.86,3
student_0076,test_01,test_01_q_07,Derivate,regole_base,1,5.21,5.21,1,none,34.38,2
student_0076,test_01,test_01_q_08,Derivate,catena,5,9.75,9.16,0,formula,72.88,1
student_0076,test_01,test_01_q_09,Algebra,equazioni_lineari,4,16.11,16.11,1,none,51.28,4
student_0076,test_01,test_01_q_10,Funzioni,grafico,5,7.86,8.88,0,algebra,66.09,3
student_0076,test_01,test_01_q_11,Fisica_Dinamica,newton,2,11.83,11.83,1,none,34.81,4
student_0076,test_01,test_01_q_12,Derivate,prodotto,1,12.15,12.15,1,none,35.63,2
student_0076,test_01,test_01_q_13,Fisica_Energia,conservazione,2,7.44,7.44,1,none,39.15,4
student_0076,test_01,test_01_q_14,Fisica_Energia,conservazione,2,13.08,13.08,1,none,22.11,4
student_0076,test_01,test_01_q_15,Fisica_Dinamica,newton,3,5.8,4.03,0,distrazione,36.3,3
student_0076,test_01,test_01_q_16,Algebra,segni,2,13.25,13.25,1,none,36.76,4
student_0076,test_01,test_01_q_17,Fisica_Energia,energia_cinetica,1,4.14,5.38,0,concetto,27.94,3
student_0076,test_01,test_01_q_18,Fisica_Energia,lavoro,2,6.67,6.67,1,none,22.8,4
student_0076,test_01,test_01_q_19,Derivate,catena,5,11.09,14.27,0,formula,47.08,1
student_0076,test_01,test_01_q_20,Funzioni,dominio,4,11.12,11.12,1,none,38.39,3
student_0076,test_01,test_01_q_21,Fisica_Energia,lavoro,5,11.45,7.9,0,algebra,34.94,3
student_0076,test_01,test_01_q_22,Algebra,equazioni_lineari,4,2.71,2.71,1,none,29.4,4
student_0076,test_01,test_01_q_23,Funzioni,composizione,3,6.81,3.66,0,distrazione,44.17,3
student_0076,test_01,test_01_q_24,Derivate,regole_base,1,17.47,17.47,1,none,26.19,2
student_0076,test_01,test_01_q_25,Derivate,catena,4,1.59,1.59,1,none,55.06,2
student_0076,test_02,test_02_q_01,Derivate,regole_base,4,10.81,11.6,0,concetto,57.42,1
student_0076,test_02,test_02_q_02,Derivate,prodotto,1,13.97,13.97,1,none,30.28,2
student_0076,test_02,test_02_q_03,Derivate,prodotto,1,7.69,6.29,0,formula,36.41,1
student_0076,test_02,test_02_q_04,Fisica_Energia,lavoro,2,3.62,3.62,1,none,24.13,4
student_0076,test_02,test_02_q_05,Derivate,regole_base,2,5.4,4.4,0,formula,54.86,1
student_0076,test_02,test_02_q_06,Fisica_Energia,lavoro,5,13.45,12.83,0,formula,47.79,3
student_0076,test_02,test_02_q_07,Funzioni,dominio,3,10.79,9.56,0,algebra,40.79,3
student_0076,test_02,test_02_q_08,Fisica_Energia,energia_cinetica,3,12.28,12.28,1,none,43.33,4
student_0076,test_02,test_02_q_09,Derivate,regole_base,1,8.18,8.18,1,none,35.02,2
student_0076,test_02,test_02_q_10,Algebra,frazioni,4,12.43,12.43,1,none,28.77,4
student_0076,test_02,test_02_q_11,Fisica_Dinamica,forze,1,10.06,10.06,1,none,25.53,4
student_0076,test_02,test_02_q_12,Fisica_Energia,lavoro,3,13.33,13.33,1,none,26.35,4
student_0076,test_02,test_02_q_13,Fisica_Dinamica,newton,2,7.88,7.88,1,none,39.08,4
student_0076,test_02,test_02_q_14,Fisica_Dinamica,attrito,4,2.76,2.76,1,none,44.36,4
student_0076,test_02,test_02_q_15,Funzioni,grafico,1,5.01,5.01,1,none,27.92,3
student_0076,test_02,test_02_q_16,Funzioni,composizione,3,8.11,-8.11,0,segno,43.28,3
student_0076,test_02,test_02_q_17,Fisica_Dinamica,forze,5,8.22,8.22,1,none,44.74,4
student_0076,test_02,test_02_q_18,Funzioni,composizione,4,8.97,7.98,0,formula,48.21,3
student_0076,test_02,test_02_q_19,Derivate,regole_base,1,8.3,8.3,1,none,20.09,2
student_0076,test_02,test_02_q_20,Algebra,segni,4,12.17,10.1,0,algebra,39.53,4
student_0076,test_02,test_02_q_21,Funzioni,composizione,3,7.03,7.03,1,none,49.32,3
student_0076,test_02,test_02_q_22,Derivate,catena,1,7.35,7.35,1,none,36.25,2
student_0076,test_02,test_02_q_23,Fisica_Dinamica,attrito,3,10.11,11.94,0,algebra,42.26,3
student_0076,test_02,test_02_q_24,Algebra,scomposizione,1,4.88,4.88,1,none,22.03,4
student_0076,test_02,test_02_q_25,Fisica_Dinamica,forze,3,11.1,11.1,1,none,41.26,4
student_0076,test_03,test_03_q_01,Algebra,segni,1,11.78,11.78,1,none,30.2,4
student_0076,test_03,test_03_q_02,Funzioni,composizione,1,4.06,4.06,1,none,34.46,3
student_0076,test_03,test_03_q_03,Fisica_Dinamica,newton,2,8.05,8.05,1,none,34.16,4
student_0076,test_03,test_03_q_04,Fisica_Energia,energia_cinetica,2,13.18,13.18,1,none,32.77,4
student_0076,test_03,test_03_q_05,Funzioni,dominio,1,4.92,4.92,1,none,36.75,3
student_0076,test_03,test_03_q_06,Fisica_Energia,energia_cinetica,4,14.19,21.18,0,distrazione,47.71,3
student_0076,test_03,test_03_q_07,Funzioni,grafico,4,12.07,12.07,1,none,46.78,3
student_0076,test_03,test_03_q_08,Derivate,regole_base,3,-0.66,-0.52,0,formula,33.29,1
student_0076,test_03,test_03_q_09,Fisica_Energia,lavoro,5,7.92,11.33,0,concetto,51.3,3
student_0076,test_03,test_03_q_10,Funzioni,composizione,3,9.3,11.39,0,distrazione,43.21,3
student_0076,test_03,test_03_q_11,Funzioni,composizione,1,9.21,9.21,1,none,34.08,3
student_0076,test_03,test_03_q_12,Fisica_Energia,lavoro,3,1.63,1.63,1,none,43.9,4
student_0076,test_03,test_03_q_13,Fisica_Dinamica,forze,1,11.4,11.4,1,none,35.19,4
student_0076,test_03,test_03_q_14,Funzioni,composizione,4,10.65,8.33,0,formula,35.35,3
student_0076,test_03,test_03_q_15,Funzioni,dominio,4,4.08,8.84,0,algebra,55.81,3
student_0076,test_03,test_03_q_16,Fisica_Energia,lavoro,1,6.37,6.37,1,none,38.02,4
student_0076,test_03,test_03_q_17,Derivate,prodotto,2,14.19,11.56,0,formula,47.07,1
student_0076,test_03,test_03_q_18,Fisica_Energia,conservazione,2,14.66,14.66,1,none,34.01,4
student_0076,test_03,test_03_q_19,Fisica_Dinamica,newton,4,9.8,11.21,0,formula,46.09,3
student_0076,test_03,test_03_q_20,Derivate,catena,5,12.23,8.18,0,formula,62.33,1
student_0076,test_03,test_03_q_21,Derivate,regole_base,2,3.61,3.61,1,none,54.01,2
student_0076,test_03,test_03_q_22,Derivate,regole_base,5,17.9,19.44,0,algebra,65.05,1
student_0076,test_03,test_03_q_23,Fisica_Energia,conservazione,2,11.43,11.43,1,none,36.24,4
student_0076,test_03,test_03_q_24,Fisica_Energia,energia_cinetica,2,11.1,11.1,1,none,33.64,4
student_0076,test_03,test_03_q_25,Funzioni,grafico,3,12.14,12.14,1,none,31.12,3
student_0077,test_01,test_01_q_01,Algebra,equazioni_lineari,4,13.75,11.14,0,algebra,45.25,3
student_0077,test_01,test_01_q_02,Derivate,regole_base,4,0.24,0.3,0,formula,52.2,3
student_0077,test_01,test_01_q_03,Derivate,catena,4,8.42,4.58,0,distrazione,43.86,3
student_0077,test_01,test_01_q_04,Fisica_Dinamica,attrito,1,5.73,5.73,1,none,26.37,4
student_0077,test_01,test_01_q_05,Derivate,prodotto,1,10.33,10.33,1,none,25.77,4
student_0077,test_01,test_01_q_06,Fisica_Energia,energia_cinetica,5,12.34,11.68,0,algebra,60.01,2
student_0077,test_01,test_01_q_07,Derivate,regole_base,1,5.21,5.21,1,none,26.95,4
student_0077,test_01,test_01_q_08,Derivate,catena,5,9.75,14.8,0,concetto,45.12,3
student_0077,test_01,test_01_q_09,Algebra,equazioni_lineari,4,16.11,16.11,1,none,41.91,4
student_0077,test_01,test_01_q_10,Funzioni,grafico,5,7.86,-7.86,0,segno,35.42,2
student_0077,test_01,test_01_q_11,Fisica_Dinamica,newton,2,11.83,11.83,1,none,19.5,4
student_0077,test_01,test_01_q_12,Derivate,prodotto,1,12.15,12.15,1,none,30.34,4
student_0077,test_01,test_01_q_13,Fisica_Energia,conservazione,2,7.44,7.44,1,none,44.93,3
student_0077,test_01,test_01_q_14,Fisica_Energia,conservazione,2,13.08,8.22,0,concetto,40.63,2
student_0077,test_01,test_01_q_15,Fisica_Dinamica,newton,3,5.8,5.8,1,none,34.17,4
student_0077,test_01,test_01_q_16,Algebra,segni,2,13.25,13.25,1,none,24.13,4
student_0077,test_01,test_01_q_17,Fisica_Energia,energia_cinetica,1,4.14,4.14,1,none,30.65,3
student_0077,test_01,test_01_q_18,Fisica_Energia,lavoro,2,6.67,6.67,1,none,36.62,3
student_0077,test_01,test_01_q_19,Derivate,catena,5,11.09,11.1,0,formula,52.87,3
student_0077,test_01,test_01_q_20,Funzioni,dominio,4,11.12,11.58,0,formula,57.79,2
student_0077,test_01,test_01_q_21,Fisica_Energia,lavoro,5,11.45,12.75,0,formula,69.17,2
student_0077,test_01,test_01_q_22,Algebra,equazioni_lineari,4,2.71,2.71,1,none,46.03,4
student_0077,test_01,test_01_q_23,Funzioni,composizione,3,6.81,6.81,1,none,41.42,3
student_0077,test_01,test_01_q_24,Derivate,regole_base,1,17.47,17.47,1,none,37.76,4
student_0077,test_01,test_01_q_25,Derivate,catena,4,1.59,2.14,0,distrazione,48.7,3
student_0077,test_02,test_02_q_01,Derivate,regole_base,4,10.81,10.81,1,none,38.43,4
student_0077,test_02,test_02_q_02,Derivate,prodotto,1,13.97,13.97,1,none,31.47,4
student_0077,test_02,test_02_q_03,Derivate,prodotto,1,7.69,7.69,1,none,27.24,4
student_0077,test_02,test_02_q_04,Fisica_Energia,lavoro,2,3.62,3.62,1,none,37.7,3
student_0077,test_02,test_02_q_05,Derivate,regole_base,2,5.4,5.4,1,none,42.14,4
student_0077,test_02,test_02_q_06,Fisica_Energia,lavoro,5,13.45,15.31,0,formula,41.21,2
student_0077,test_02,test_02_q_07,Funzioni,dominio,3,10.79,10.79,1,none,39.46,3
student_0077,test_02,test_02_q_08,Fisica_Energia,energia_cinetica,3,12.28,14.23,0,concetto,56.56,2
student_0077,test_02,test_02_q_09,Derivate,regole_base,1,8.18,8.18,1,none,26.33,4
student_0077,test_02,test_02_q_10,Algebra,frazioni,4,12.43,12.43,1,none,47.29,4
student_0077,test_02,test_02_q_11,Fisica_Dinamica,forze,1,10.06,10.06,1,none,43.71,4
student_0077,test_02,test_02_q_12,Fisica_Energia,lavoro,3,13.33,11.27,0,distrazione,57.06,2
student_0077,test_02,test_02_q_13,Fisica_Dinamica,newton,2,7.88,11.94,0,concetto,40.5,3
student_0077,test_02,test_02_q_14,Fisica_Dinamica,attrito,4,2.76,2.76,1,none,49.58,4
student_0077,test_02,test_02_q_15,Funzioni,grafico,1,5.01,5.01,1,none,39.14,3
student_0077,test_02,test_02_q_16,Funzioni,composizione,3,8.11,4.41,0,distrazione,48.03,2
student_0077,test_02,test_02_q_17,Fisica_Dinamica,forze,5,8.22,8.22,1,none,46.24,4
student_0077,test_02,test_02_q_18,Funzioni,composizione,4,8.97,8.97,1,none,52.06,3
student_0077,test_02,test_02_q_19,Derivate,regole_base,1,8.3,8.3,1,none,23.55,4
student_0077,test_02,test_02_q_20,Algebra,segni,4,12.17,12.17,1,none,57.11,4
student_0077,test_02,test_02_q_21,Funzioni,composizione,3,7.03,-7.03,0,segno,52.44,2
student_0077,test_02,test_02_q_22,Derivate,catena,1,7.35,7.35,1,none,32.41,4
student_0077,test_02,test_02_q_23,Fisica_Dinamica,attrito,3,10.11,10.11,1,none,31.63,4
student_0077,test_02,test_02_q_24,Algebra,scomposizione,1,4.88,4.88,1,none,26.15,4
student_0077,test_02,test_02_q_25,Fisica_Dinamica,forze,3,11.1,11.1,1,none,48.7,4
student_0077,test_03,test_03_q_01,Algebra,segni,1,11.78,11.78,1,none,21.74,4
student_0077,test_03,test_03_q_02,Funzioni,composizione,1,4.06,4.06,1,none,45.92,3
student_0077,test_03,test_03_q_03,Fisica_Dinamica,newton,2,8.05,3.21,0,distrazione,31.36,3
student_0077,test_03,test_03_q_04,Fisica_Energia,energia_cinetica,2,13.18,13.18,1,none,42.95,3
student_0077,test_03,test_03_q_05,Funzioni,dominio,1,4.92,4.92,1,none,22.19,3
student_0077,test_03,test_03_q_06,Fisica_Energia,energia_cinetica,4,14.19,11.21,0,distrazione,57.22,2
student_0077,test_03,test_03_q_07,Funzioni,grafico,4,12.07,14.52,0,algebra,50.09,2
student_0077,test_03,test_03_q_08,Derivate,regole_base,3,-0.66,-7.22,0,concetto,47.11,3
student_0077,test_03,test_03_q_09,Fisica_Energia,lavoro,5,7.92,4.47,0,concetto,52.82,2
student_0077,test_03,test_03_q_10,Funzioni,composizione,3,9.3,9.3,1,none,42.7,3
student_0077,test_03,test_03_q_11,Funzioni,composizione,1,9.21,9.21,1,none,41.41,3
student_0077,test_03,test_03_q_12,Fisica_Energia,lavoro,3,1.63,5.65,0,concetto,50.87,2
student_0077,test_03,test_03_q_13,Fisica_Dinamica,forze,1,11.4,11.4,1,none,33.42,4
student_0077,test_03,test_03_q_14,Funzioni,composizione,4,10.65,7.63,0,distrazione,57.97,2
student_0077,test_03,test_03_q_15,Funzioni,dominio,4,4.08,4.32,0,concetto,59.69,2
student_0077,test_03,test_03_q_16,Fisica_Energia,lavoro,1,6.37,6.37,1,none,21.41,3
student_0077,test_03,test_03_q_17,Derivate,prodotto,2,14.19,14.19,1,none,28.25,4
student_0077,test_03,test_03_q_18,Fisica_Energia,conservazione,2,14.66,11.26,0,formula,34.24,2
student_0077,test_03,test_03_q_19,Fisica_Dinamica,newton,4,9.8,9.8,1,none,47.14,4
student_0077,test_03,test_03_q_20,Derivate,catena,5,12.23,15.3,0,formula,51.81,3
student_0077,test_03,test_03_q_21,Derivate,regole_base,2,3.61,4.35,0,formula,35.07,3
student_0077,test_03,test_03_q_22,Derivate,regole_base,5,17.9,18.93,0,distrazione,44.22,3
student_0077,test_03,test_03_q_23,Fisica_Energia,conservazione,2,11.43,7.4,0,distrazione,35.08,2
student_0077,test_03,test_03_q_24,Fisica_Energia,energia_cinetica,2,11.1,11.1,1,none,41.6,3
student_0077,test_03,test_03_q_25,Funzioni,grafico,3,12.14,16.96,0,algebra,54.24,2
student_0078,test_01,test_01_q_01,Algebra,equazioni_lineari,4,13.75,12.3,0,distrazione,67.1,2
student_0078,test_01,test_01_q_02,Derivate,regole_base,4,0.24,0.29,0,formula,46.96,1
student_0078,test_01,test_01_q_03,Derivate,catena,4,8.42,-2.27,0,concetto,69.81,1
student_0078,test_01,test_01_q_04,Fisica_Dinamica,attrito,1,5.73,5.73,1,none,38.38,3
student_0078,test_01,test_01_q_05,Derivate,prodotto,1,10.33,11.58,0,concetto,42.54,1
student_0078,test_01,test_01_q_06,Fisica_Energia,energia_cinetica,5,12.34,17.59,0,concetto,75.54,1
student_0078,test_01,test_01_q_07,Derivate,regole_base,1,5.21,5.21,1,none,42.33,2
student_0078,test_01,test_01_q_08,Derivate,catena,5,9.75,6.46,0,formula,74.41,1
student_0078,test_01,test_01_q_09,Algebra,equazioni_lineari,4,16.11,16.11,1,none,46.08,3
student_0078,test_01,test_01_q_10,Funzioni,grafico,5,7.86,10.78,0,algebra,84.15,2
student_0078,test_01,test_01_q_11,Fisica_Dinamica,newton,2,11.83,11.83,1,none,37.0,3
student_0078,test_01,test_01_q_12,Derivate,prodotto,1,12.15,12.15,1,none,36.56,2
student_0078,test_01,test_01_q_13,Fisica_Energia,conservazione,2,7.44,4.61,0,algebra,44.62,1
student_0078,test_01,test_01_q_14,Fisica_Energia,conservazione,2,13.08,-2.46,0,concetto,54.18,1
student_0078,test_01,test_01_q_15,Fisica_Dinamica,newton,3,5.8,8.17,0,concetto,59.13,2
student_0078,test_01,test_01_q_16,Algebra,segni,2,13.25,13.25,1,none,37.14,3
student_0078,test_01,test_01_q_17,Fisica_Energia,energia_cinetica,1,4.14,4.14,1,none,41.33,2
student_0078,test_01,test_01_q_18,Fisica_Energia,lavoro,2,6.67,8.39,0,formula,44.5,1
student_0078,test_01,test_01_q_19,Derivate,catena,5,11.09,-11.09,0,segno,67.69,1
student_0078,test_01,test_01_q_20,Funzioni,dominio,4,11.12,11.12,1,none,53.4,2
student_0078,test_01,test_01_q_21,Fisica_Energia,lavoro,5,11.45,12.9,0,concetto,69.85,1
student_0078,test_01,test_01_q_22,Algebra,equazioni_lineari,4,2.71,5.04,0,algebra,58.32,2
student_0078,test_01,test_01_q_23,Funzioni,composizione,3,6.81,7.72,0,distrazione,61.52,2
student_0078,test_01,test_01_q_24,Derivate,regole_base,1,17.47,17.47,1,none,48.51,2
student_0078,test_01,test_01_q_25,Derivate,catena,4,1.59,1.91,0,formula,55.13,1
student_0078,test_02,test_02_q_01,Derivate,regole_base,4,10.81,11.67,0,formula,62.41,1
student_0078,test_02,test_02_q_02,Derivate,prodotto,1,13.97,13.97,1,none,49.95,2
student_0078,test_02,test_02_q_03,Derivate,prodotto,1,7.69,7.69,1,none,25.07,2
student_0078,test_02,test_02_q_04,Fisica_Energia,lavoro,2,3.62,3.62,1,none,30.87,2
student_0078,test_02,test_02_q_05,Derivate,regole_base,2,5.4,5.4,1,none,54.16,2
student_0078,test_02,test_02_q_06,Fisica_Energia,lavoro,5,13.45,14.42,0,concetto,77.06,1
student_0078,test_02,test_02_q_07,Funzioni,dominio,3,10.79,-10.79,0,segno,56.45,2
student_0078,test_02,test_02_q_08,Fisica_Energia,energia_cinetica,3,12.28,11.44,0,concetto,64.27,1
student_0078,test_02,test_02_q_09,Derivate,regole_base,1,8.18,8.18,1,none,44.56,2
student_0078,test_02,test_02_q_10,Algebra,frazioni,4,12.43,-12.43,0,segno,56.58,2
student_0078,test_02,test_02_q_11,Fisica_Dinamica,forze,1,10.06,10.06,1,none,46.85,3
student_0078,test_02,test_02_q_12,Fisica_Energia,lavoro,3,13.33,13.33,1,none,51.91,2
student_0078,test_02,test_02_q_13,Fisica_Dinamica,newton,2,7.88,2.67,0,algebra,46.36,2
student_0078,test_02,test_02_q_14,Fisica_Dinamica,attrito,4,2.76,8.21,0,concetto,51.55,2
student_0078,test_02,test_02_q_15,Funzioni,grafico,1,5.01,5.01,1,none,54.49,2
student_0078,test_02,test_02_q_16,Funzioni,composizione,3,8.11,8.11,1,none,50.64,2
student_0078,test_02,test_02_q_17,Fisica_Dinamica,forze,5,8.22,-8.22,0,segno,62.25,2
student_0078,test_02,test_02_q_18,Funzioni,composizione,4,8.97,8.97,1,none,53.62,2
student_0078,test_02,test_02_q_19,Derivate,regole_base,1,8.3,8.3,1,none,32.3,2
student_0078,test_02,test_02_q_20,Algebra,segni,4,12.17,12.17,1,none,55.2,3
student_0078,test_02,test_02_q_21,Funzioni,composizione,3,7.03,10.44,0,algebra,46.16,2
student_0078,test_02,test_02_q_22,Derivate,catena,1,7.35,7.35,1,none,44.19,2
student_0078,test_02,test_02_q_23,Fisica_Dinamica,attrito,3,10.11,-3.52,0,concetto,57.51,2
student_0078,test_02,test_02_q_24,Algebra,scomposizione,1,4.88,4.88,1,none,36.71,3
student_0078,test_02,test_02_q_25,Fisica_Dinamica,forze,3,11.1,12.48,0,formula,59.44,2
student_0078,test_03,test_03_q_01,Algebra,segni,1,11.78,11.78,1,none,24.67,3
student_0078,test_03,test_03_q_02,Funzioni,composizione,1,4.06,-4.06,0,segno,37.12,2
student_0078,test_03,test_03_q_03,Fisica_Dinamica,newton,2,8.05,0.91,0,concetto,48.08,2
student_0078,test_03,test_03_q_04,Fisica_Energia,energia_cinetica,2,13.18,14.73,0,distrazione,64.13,1
student_0078,test_03,test_03_q_05,Funzioni,dominio,1,4.92,4.92,1,none,34.91,2
student_0078,test_03,test_03_q_06,Fisica_Energia,energia_cinetica,4,14.19,18.16,0,concetto,59.4,1
student_0078,test_03,test_03_q_07,Funzioni,grafico,4,12.07,3.96,0,concetto,54.69,2
student_0078,test_03,test_03_q_08,Derivate,regole_base,3,-0.66,-1.24,0,concetto,61.79,1
student_0078,test_03,test_03_q_09,Fisica_Energia,lavoro,5,7.92,11.43,0,distrazione,75.05,1
student_0078,test_03,test_03_q_10,Funzioni,composizione,3,9.3,11.71,0,formula,44.84,2
student_0078,test_03,test_03_q_11,Funzioni,composizione,1,9.21,9.21,1,none,41.54,2
student_0078,test_03,test_03_q_12,Fisica_Energia,lavoro,3,1.63,1.63,1,none,53.37,2
student_0078,test_03,test_03_q_13,Fisica_Dinamica,forze,1,11.4,11.4,1,none,30.51,3
student_0078,test_03,test_03_q_14,Funzioni,composizione,4,10.65,-10.65,0,segno,53.82,2
student_0078,test_03,test_03_q_15,Funzioni,dominio,4,4.08,-4.08,0,segno,51.89,2
student_0078,test_03,test_03_q_16,Fisica_Energia,lavoro,1,6.37,6.37,1,none,51.38,2
student_0078,test_03,test_03_q_17,Derivate,prodotto,2,14.19,14.19,1,none,57.06,2
student_0078,test_03,test_03_q_18,Fisica_Energia,conservazione,2,14.66,15.13,0,distrazione,62.22,1
student_0078,test_03,test_03_q_19,Fisica_Dinamica,newton,4,9.8,8.37,0,formula,51.51,2
student_0078,test_03,test_03_q_20,Derivate,catena,5,12.23,17.06,0,formula,69.56,1
student_0078,test_03,test_03_q_21,Derivate,regole_base,2,3.61,4.37,0,formula,50.96,1
student_0078,test_03,test_03_q_22,Derivate,regole_base,5,17.9,24.24,0,formula,63.84,1
student_0078,test_03,test_03_q_23,Fisica_Energia,conservazione,2,11.43,12.35,0,algebra,61.21,1
student_0078,test_03,test_03_q_24,Fisica_Energia,energia_cinetica,2,11.1,11.1,1,none,62.47,2
student_0078,test_03,test_03_q_25,Funzioni,grafico,3,12.14,-12.14,0,segno,61.7,2
student_0079,test_01,test_01_q_01,Algebra,equazioni_lineari,4,13.75,13.75,1,none,54.32,3
student_0079,test_01,test_01_q_02,Derivate,regole_base,4,0.24,0.3,0,formula,44.8,3
student_0079,test_01,test_01_q_03,Derivate,catena,4,8.42,8.42,1,none,57.72,4
student_0079,test_01,test_01_q_04,Fisica_Dinamica,attrito,1,5.73,5.73,1,none,10.0,4
student_0079,test_01,test_01_q_05,Derivate,prodotto,1,10.33,10.33,1,none,20.88,4
student_0079,test_01,test_01_q_06,Fisica_Energia,energia_cinetica,5,12.34,14.01,0,formula,41.36,3
student_0079,test_01,test_01_q_07,Derivate,regole_base,1,5.21,5.21,1,none,34.46,4
student_0079,test_01,test_01_q_08,Derivate,catena,5,9.75,9.7,0,distrazione,36.3,3
student_0079,test_01,test_01_q_09,Algebra,equazioni_lineari,4,16.11,16.11,1,none,47.27,3
student_0079,test_01,test_01_q_10,Funzioni,grafico,5,7.86,7.3,0,formula,49.0,2
student_0079,test_01,test_01_q_11,Fisica_Dinamica,newton,2,11.83,11.83,1,none,32.86,4
student_0079,test_01,test_01_q_12,Derivate,prodotto,1,12.15,12.15,1,none,31.25,4
student_0079,test_01,test_01_q_13,Fisica_Energia,conservazione,2,7.44,8.8,0,concetto,28.29,3
student_0079,test_01,test_01_q_14,Fisica_Energia,conservazione,2,13.08,13.08,1,none,38.34,4
student_0079,test_01,test_01_q_15,Fisica_Dinamica,newton,3,5.8,5.8,1,none,34.48,4
student_0079,test_01,test_01_q_16,Algebra,segni,2,13.25,13.25,1,none,36.07,3
student_0079,test_01,test_01_q_17,Fisica_Energia,energia_cinetica,1,4.14,4.14,1,none,21.66,4
student_0079,test_01,test_01_q_18,Fisica_Energia,lavoro,2,6.67,6.67,1,none,38.08,4
student_0079,test_01,test_01_q_19,Derivate,catena,5,11.09,10.58,0,concetto,43.99,3
student_0079,test_01,test_01_q_20,Funzioni,dominio,4,11.12,15.61,0,concetto,48.86,2
student_0079,test_01,test_01_q_21,Fisica_Energia,lavoro,5,11.45,11.45,1,none,38.07,4
student_0079,test_01,test_01_q_22,Algebra,equazioni_lineari,4,2.71,2.53,0,algebra,54.6,3
