student_id,topic,error_type,error_share
student_0065,Algebra,none,0.375
student_0065,Algebra,segno,0.25
student_0065,Derivate,algebra,0.0952
student_0065,Derivate,concetto,0.0952
student_0065,Derivate,distrazione,0.0476
student_0065,Derivate,formula,0.1905
student_0065,Derivate,none,0.5238
student_0065,Derivate,segno,0.0476
student_0065,Fisica_Dinamica,algebra,0.1667
student_0065,Fisica_Dinamica,concetto,0.3333
student_0065,Fisica_Dinamica,none,0.5
student_0065,Fisica_Energia,concetto,0.2778
student_0065,Fisica_Energia,formula,0.1667
student_0065,Fisica_Energia,none,0.5556
student_0065,Funzioni,algebra,0.0625
student_0065,Funzioni,concetto,0.0625
student_0065,Funzioni,distrazione,0.1875
student_0065,Funzioni,formula,0.1875
student_0065,Funzioni,none,0.4375
student_0065,Funzioni,segno,0.0625
student_0066,Algebra,algebra,0.125
student_0066,Algebra,concetto,0.125
student_0066,Algebra,distrazione,0.125
student_0066,Algebra,none,0.25
student_0066,Algebra,segno,0.375
student_0066,Derivate,algebra,0.0952
student_0066,Derivate,concetto,0.0476
student_0066,Derivate,formula,0.1429
student_0066,Derivate,none,0.619
student_0066,Derivate,segno,0.0952
student_0066,Fisica_Dinamica,algebra,0.0833
student_0066,Fisica_Dinamica,concetto,0.25
student_0066,Fisica_Dinamica,distrazione,0.0833
student_0066,Fisica_Dinamica,formula,0.1667
student_0066,Fisica_Dinamica,none,0.4167
student_0066,Fisica_Energia,concetto,0.1667
student_0066,Fisica_Energia,distrazione,0.1111
student_0066,Fisica_Energia,formula,0.0556
student_0066,Fisica_Energia,none,0.6667
student_0066,Funzioni,concetto,0.1875
student_0066,Funzioni,distrazione,0.1875
student_0066,Funzioni,formula,0.1875
student_0066,Funzioni,none,0.3125
student_0066,Funzioni,segno,0.125
student_0067,Algebra,none,0.75
student_0067,Algebra,segno,0.25
student_0067,Derivate,algebra,0.0476
student_0067,Derivate,concetto,0.1429
student_0067,Derivate,distrazione,0.0476
student_0067,Derivate,formula,0.1905
student_0067,Derivate,none,0.5238
student_0067,Derivate,segno,0.0476
student_0067,Fisica_Dinamica,algebra,0.0833
student_0067,Fisica_Dinamica,concetto,0.0833
student_0067,Fisica_Dinamica,distrazione,0.0833
student_0067,Fisica_Dinamica,formula,0.0833
student_0067,Fisica_Dinamica,none,0.6667
student_0067,Fisica_Energia,concetto,0.0556
student_0067,Fisica_Energia,distrazione,0.0556
student_0067,Fisica_Energia,formula,0.0556
student_0067,Fisica_Energia,none,0.8333
student_0067,Funzioni,algebra,0.25
student_0067,Funzioni,concetto,0.125
student_0067,Funzioni,formula,0.25
student_0067,Funzioni,none,0.375
student_0068,Algebra,algebra,0.375
student_0068,Algebra,none,0.125
student_0068,Algebra,segno,0.5
student_0068,Derivate,concetto,0.0476
student_0068,Derivate,distrazione,0.0476
student_0068,Derivate,formula,0.1429
student_0068,Derivate,none,0.7619
student_0068,Fisica_Dinamica,concetto,0.1667
student_0068,Fisica_Dinamica,distrazione,0.0833
student_0068,Fisica_Dinamica,formula,0.0833
student_0068,Fisica_Dinamica,none,0.6667
student_0068,Fisica_Energia,concetto,0.1111
student_0068,Fisica_Energia,formula,0.0556
student_0068,Fisica_Energia,none,0.8333
student_0068,Funzioni,algebra,0.0625
student_0068,Funzioni,concetto,0.125
student_0068,Funzioni,distrazione,0.0625
student_0068,Funzioni,formula,0.0625
student_0068,Funzioni,none,0.5625
student_0068,Funzioni,segno,0.125
student_0069,Algebra,algebra,0.125
student_0069,Algebra,formula,0.125
student_0069,Algebra,none,0.5
student_0069,Algebra,segno,0.25
student_0069,Derivate,concetto,0.1429
student_0069,Derivate,distrazione,0.0476
student_0069,Derivate,formula,0.2381
student_0069,Derivate,none,0.5714
student_0069,Fisica_Dinamica,concetto,0.25
student_0069,Fisica_Dinamica,formula,0.0833
student_0069,Fisica_Dinamica,none,0.5
student_0069,Fisica_Dinamica,segno,0.1667
student_0069,Fisica_Energia,concetto,0.3889
student_0069,Fisica_Energia,distrazione,0.0556
student_0069,Fisica_Energia,formula,0.1111
student_0069,Fisica_Energia,none,0.4444
student_0069,Funzioni,algebra,0.1875
student_0069,Funzioni,concetto,0.0625
student_0069,Funzioni,distrazione,0.1875
student_0069,Funzioni,none,0.5625
student_0070,Algebra,algebra,0.125
student_0070,Algebra,concetto,0.125
student_0070,Algebra,formula,0.125
student_0070,Algebra,none,0.375
student_0070,Algebra,segno,0.25
student_0070,Derivate,algebra,0.0952
student_0070,Derivate,formula,0.1429
student_0070,Derivate,none,0.7619
student_0070,Fisica_Dinamica,concetto,0.1667
student_0070,Fisica_Dinamica,distrazione,0.0833
student_0070,Fisica_Dinamica,none,0.6667
student_0070,Fisica_Dinamica,segno,0.0833
student_0070,Fisica_Energia,concetto,0.1111
student_0070,Fisica_Energia,formula,0.1111
student_0070,Fisica_Energia,none,0.7222
student_0070,Fisica_Energia,segno,0.0556
student_0070,Funzioni,distrazione,0.1875
student_0070,Funzioni,formula,0.125
student_0070,Funzioni,none,0.625
student_0070,Funzioni,segno,0.0625
student_0071,Algebra,algebra,0.125
student_0071,Algebra,concetto,0.125
student_0071,Algebra,distrazione,0.125
student_0071,Algebra,formula,0.125
student_0071,Algebra,none,0.375
student_0071,Algebra,segno,0.125
student_0071,Derivate,algebra,0.0476
student_0071,Derivate,concetto,0.0952
student_0071,Derivate,none,0.8095
student_0071,Derivate,segno,0.0476
student_0071,Fisica_Dinamica,concetto,0.25
student_0071,Fisica_Dinamica,distrazione,0.0833
student_0071,Fisica_Dinamica,formula,0.0833
student_0071,Fisica_Dinamica,none,0.5833
student_0071,Fisica_Energia,algebra,0.0556
student_0071,Fisica_Energia,concetto,0.1667
student_0071,Fisica_Energia,none,0.7222
student_0071,Fisica_Energia,segno,0.0556
student_0071,Funzioni,algebra,0.25
student_0071,Funzioni,concetto,0.1875
student_0071,Funzioni,distrazione,0.0625
student_0071,Funzioni,formula,0.125
student_0071,Funzioni,none,0.375
student_0072,Algebra,formula,0.125
student_0072,Algebra,none,0.75
student_0072,Algebra,segno,0.125
student_0072,Derivate,algebra,0.0952
student_0072,Derivate,distrazione,0.0476
student_0072,Derivate,formula,0.2381
student_0072,Derivate,none,0.619
student_0072,Fisica_Dinamica,algebra,0.0833
student_0072,Fisica_Dinamica,concetto,0.0833
student_0072,Fisica_Dinamica,distrazione,0.0833
student_0072,Fisica_Dinamica,none,0.5833
student_0072,Fisica_Dinamica,segno,0.1667
student_0072,Fisica_Energia,algebra,0.0556
student_0072,Fisica_Energia,concetto,0.1111
student_0072,Fisica_Energia,distrazione,0.1111
student_0072,Fisica_Energia,formula,0.1111
student_0072,Fisica_Energia,none,0.5556
student_0072,Fisica_Energia,segno,0.0556
student_0072,Funzioni,concetto,0.25
student_0072,Funzioni,distrazione,0.0625
student_0072,Funzioni,formula,0.1875
student_0072,Funzioni,none,0.375
student_0072,Funzioni,segno,0.125
student_0073,Algebra,algebra,0.125
student_0073,Algebra,formula,0.125
student_0073,Algebra,none,0.75
student_0073,Derivate,algebra,0.1429
student_0073,Derivate,concetto,0.0476
student_0073,Derivate,distrazione,0.0476
student_0073,Derivate,formula,0.1429
student_0073,Derivate,none,0.619
student_0073,Fisica_Dinamica,concetto,0.4167
student_0073,Fisica_Dinamica,distrazione,0.0833
student_0073,Fisica_Dinamica,formula,0.0833
student_0073,Fisica_Dinamica,none,0.4167
student_0073,Fisica_Energia,algebra,0.1111
student_0073,Fisica_Energia,concetto,0.3333
student_0073,Fisica_Energia,distrazione,0.0556
student_0073,Fisica_Energia,formula,0.1667
student_0073,Fisica_Energia,none,0.2778
student_0073,Fisica_Energia,segno,0.0556
student_0073,Funzioni,algebra,0.125
student_0073,Funzioni,concetto,0.0625
student_0073,Funzioni,distrazione,0.125
student_0073,Funzioni,formula,0.125
student_0073,Funzioni,none,0.4375
student_0073,Funzioni,segno,0.125
student_0074,Algebra,algebra,0.125
student_0074,Algebra,concetto,0.125
student_0074,Algebra,none,0.5
student_0074,Algebra,segno,0.25
student_0074,Derivate,algebra,0.0952
student_0074,Derivate,concetto,0.1905
student_0074,Derivate,formula,0.1905
student_0074,Derivate,none,0.5238
student_0074,Fisica_Dinamica,algebra,0.0833
student_0074,Fisica_Dinamica,concetto,0.1667
student_0074,Fisica_Dinamica,none,0.75
student_0074,Fisica_Energia,algebra,0.0556
student_0074,Fisica_Energia,concetto,0.3333
student_0074,Fisica_Energia,none,0.6111
student_0074,Funzioni,algebra,0.125
student_0074,Funzioni,concetto,0.0625
student_0074,Funzioni,formula,0.25
student_0074,Funzioni,none,0.4375
student_0074,Funzioni,segno,0.125
student_0075,Algebra,algebra,0.125
student_0075,Algebra,concetto,0.125
student_0075,Algebra,none,0.625
student_0075,Algebra,segno,0.125
student_0075,Derivate,algebra,0.0476
student_0075,Derivate,concetto,0.0952
student_0075,Derivate,formula,0.1429
student_0075,Derivate,none,0.7143
student_0075,Fisica_Dinamica,concetto,0.3333
student_0075,Fisica_Dinamica,formula,0.1667
student_0075,Fisica_Dinamica,none,0.5
student_0075,Fisica_Energia,algebra,0.0556
student_0075,Fisica_Energia,concetto,0.0556
student_0075,Fisica_Energia,distrazione,0.0556
student_0075,Fisica_Energia,formula,0.3889
student_0075,Fisica_Energia,none,0.3889
student_0075,Fisica_Energia,segno,0.0556
student_0075,Funzioni,algebra,0.0625
student_0075,Funzioni,concetto,0.125
student_0075,Funzioni,distrazione,0.0625
student_0075,Funzioni,formula,0.125
student_0075,Funzioni,none,0.5625
student_0075,Funzioni,segno,0.0625
student_0076,Algebra,algebra,0.125
student_0076,Algebra,none,0.875
student_0076,Derivate,algebra,0.0476
student_0076,Derivate,concetto,0.0476
student_0076,Derivate,formula,0.381
student_0076,Derivate,none,0.4762
student_0076,Derivate,segno,0.0476
student_0076,Fisica_Dinamica,algebra,0.0833
student_0076,Fisica_Dinamica,distrazione,0.0833
student_0076,Fisica_Dinamica,formula,0.1667
student_0076,Fisica_Dinamica,none,0.6667
student_0076,Fisica_Energia,algebra,0.0556
student_0076,Fisica_Energia,concetto,0.1111
student_0076,Fisica_Energia,distrazione,0.0556
student_0076,Fisica_Energia,formula,0.1111
student_0076,Fisica_Energia,none,0.6667
student_0076,Funzioni,algebra,0.1875
student_0076,Funzioni,distrazione,0.125
student_0076,Funzioni,formula,0.125
student_0076,Funzioni,none,0.5
student_0076,Funzioni,segno,0.0625
student_0077,Algebra,algebra,0.125
student_0077,Algebra,none,0.875
student_0077,Derivate,concetto,0.0952
student_0077,Derivate,distrazione,0.1429
student_0077,Derivate,formula,0.1905
student_0077,Derivate,none,0.5714
student_0077,Fisica_Dinamica,concetto,0.0833
student_0077,Fisica_Dinamica,distrazione,0.0833
student_0077,Fisica_Dinamica,none,0.8333
student_0077,Fisica_Energia,algebra,0.0556
student_0077,Fisica_Energia,concetto,0.2222
student_0077,Fisica_Energia,distrazione,0.1667
student_0077,Fisica_Energia,formula,0.1667
student_0077,Fisica_Energia,none,0.3889
student_0077,Funzioni,algebra,0.125
student_0077,Funzioni,concetto,0.0625
student_0077,Funzioni,distrazione,0.125
student_0077,Funzioni,formula,0.0625
student_0077,Funzioni,none,0.5
student_0077,Funzioni,segno,0.125
student_0078,Algebra,algebra,0.125
student_0078,Algebra,distrazione,0.125
student_0078,Algebra,none,0.625
student_0078,Algebra,segno,0.125
student_0078,Derivate,concetto,0.1429
student_0078,Derivate,formula,0.3333
student_0078,Derivate,none,0.4762
student_0078,Derivate,segno,0.0476
student_0078,Fisica_Dinamica,algebra,0.0833
student_0078,Fisica_Dinamica,concetto,0.3333
student_0078,Fisica_Dinamica,formula,0.1667
student_0078,Fisica_Dinamica,none,0.3333
student_0078,Fisica_Dinamica,segno,0.0833
student_0078,Fisica_Energia,algebra,0.1111
student_0078,Fisica_Energia,concetto,0.3333
student_0078,Fisica_Energia,distrazione,0.1667
student_0078,Fisica_Energia,formula,0.0556
student_0078,Fisica_Energia,none,0.3333
student_0078,Funzioni,algebra,0.125
student_0078,Funzioni,concetto,0.0625
student_0078,Funzioni,distrazione,0.0625
student_0078,Funzioni,formula,0.0625
student_0078,Funzioni,none,0.375
student_0078,Funzioni,segno,0.3125
student_0079,Algebra,algebra,0.25
student_0079,Algebra,distrazione,0.125
student_0079,Algebra,none,0.625
student_0079,Derivate,algebra,0.0476
student_0079,Derivate,concetto,0.0952
student_0079,Derivate,distrazione,0.0476
student_0079,Derivate,formula,0.0952
student_0079,Derivate,none,0.7143
student_0079,Fisica_Dinamica,concetto,0.3333
student_0079,Fisica_Dinamica,none,0.6667
student_0079,Fisica_Energia,concetto,0.1667
student_0079,Fisica_Energia,distrazione,0.1111
student_0079,Fisica_Energia,formula,0.0556
student_0079,Fisica_Energia,none,0.6667
student_0079,Funzioni,algebra,0.125
student_0079,Funzioni,concetto,0.25
student_0079,Funzioni,formula,0.125
student_0079,Funzioni,none,0.3125
student_0079,Funzioni,segno,0.1875
student_0080,Algebra,algebra,0.125
student_0080,Algebra,formula,0.25
student_0080,Algebra,none,0.5
student_0080,Algebra,segno,0.125
student_0080,Derivate,algebra,0.0952
student_0080,Derivate,concetto,0.0476
student_0080,Derivate,formula,0.1429
student_0080,Derivate,none,0.619
student_0080,Derivate,segno,0.0952
student_0080,Fisica_Dinamica,algebra,0.0833
student_0080,Fisica_Dinamica,concetto,0.5833
student_0080,Fisica_Dinamica,formula,0.0833
student_0080,Fisica_Dinamica,none,0.25
student_0080,Fisica_Energia,concetto,0.2778
student_0080,Fisica_Energia,distrazione,0.0556
student_0080,Fisica_Energia,formula,0.0556
student_0080,Fisica_Energia,none,0.6111
student_0080,Funzioni,algebra,0.25
student_0080,Funzioni,concetto,0.125
student_0080,Funzioni,distrazione,0.125
student_0080,Funzioni,formula,0.1875
student_0080,Funzioni,none,0.3125
student_0081,Algebra,algebra,0.25
student_0081,Algebra,none,0.25
student_0081,Algebra,segno,0.5
student_0081,Derivate,algebra,0.1905
student_0081,Derivate,concetto,0.0952
student_0081,Derivate,distrazione,0.0476
student_0081,Derivate,formula,0.2857
student_0081,Derivate,none,0.3333
student_0081,Derivate,segno,0.0476
student_0081,Fisica_Dinamica,concetto,0.25
student_0081,Fisica_Dinamica,distrazione,0.0833
student_0081,Fisica_Dinamica,formula,0.0833
student_0081,Fisica_Dinamica,none,0.5833
student_0081,Fisica_Energia,concetto,0.1667
student_0081,Fisica_Energia,formula,0.0556
student_0081,Fisica_Energia,none,0.7778
student_0081,Funzioni,algebra,0.0625
student_0081,Funzioni,distrazione,0.125
student_0081,Funzioni,formula,0.125
student_0081,Funzioni,none,0.4375
student_0081,Funzioni,segno,0.25
student_0082,Algebra,algebra,0.125
student_0082,Algebra,concetto,0.125
student_0082,Algebra,distrazione,0.125
student_0082,Algebra,formula,0.125
student_0082,Algebra,none,0.25
student_0082,Algebra,segno,0.25
student_0082,Derivate,algebra,0.0952
student_0082,Derivate,concetto,0.1429
student_0082,Derivate,formula,0.1429
student_0082,Derivate,none,0.5714
student_0082,Derivate,segno,0.0476
student_0082,Fisica_Dinamica,algebra,0.1667
student_0082,Fisica_Dinamica,concetto,0.3333
student_0082,Fisica_Dinamica,formula,0.0833
student_0082,Fisica_Dinamica,none,0.3333
student_0082,Fisica_Dinamica,segno,0.0833
student_0082,Fisica_Energia,concetto,0.3333
student_0082,Fisica_Energia,distrazione,0.0556
student_0082,Fisica_Energia,formula,0.1667
student_0082,Fisica_Energia,none,0.4444
student_0082,Funzioni,concetto,0.25
student_0082,Funzioni,formula,0.0625
student_0082,Funzioni,none,0.5625
student_0082,Funzioni,segno,0.125
student_0083,Algebra,algebra,0.5
student_0083,Algebra,none,0.375
student_0083,Algebra,segno,0.125
student_0083,Derivate,algebra,0.0476
student_0083,Derivate,concetto,0.0952
student_0083,Derivate,formula,0.2381
student_0083,Derivate,none,0.5714
student_0083,Derivate,segno,0.0476
student_0083,Fisica_Dinamica,concetto,0.1667
student_0083,Fisica_Dinamica,formula,0.1667
student_0083,Fisica_Dinamica,none,0.6667
student_0083,Fisica_Energia,concetto,0.2222
student_0083,Fisica_Energia,distrazione,0.1667
student_0083,Fisica_Energia,formula,0.1667
student_0083,Fisica_Energia,none,0.3333
student_0083,Fisica_Energia,segno,0.1111
student_0083,Funzioni,algebra,0.0625
student_0083,Funzioni,concetto,0.125
student_0083,Funzioni,distrazione,0.1875
student_0083,Funzioni,formula,0.1875
student_0083,Funzioni,none,0.4375
student_0084,Algebra,algebra,0.25
student_0084,Algebra,concetto,0.125
student_0084,Algebra,none,0.625
student_0084,Derivate,algebra,0.0952
student_0084,Derivate,concetto,0.1905
student_0084,Derivate,distrazione,0.0476
student_0084,Derivate,formula,0.1429
student_0084,Derivate,none,0.4762
student_0084,Derivate,segno,0.0476
student_0084,Fisica_Dinamica,algebra,0.1667
student_0084,Fisica_Dinamica,concetto,0.4167
student_0084,Fisica_Dinamica,formula,0.1667
student_0084,Fisica_Dinamica,none,0.25
student_0084,Fisica_Energia,algebra,0.0556
student_0084,Fisica_Energia,concetto,0.2778
student_0084,Fisica_Energia,formula,0.1111
student_0084,Fisica_Energia,none,0.5556
student_0084,Funzioni,concetto,0.125
student_0084,Funzioni,distrazione,0.0625
student_0084,Funzioni,formula,0.0625
student_0084,Funzioni,none,0.625
student_0084,Funzioni,segno,0.125
student_0085,Algebra,algebra,0.375
student_0085,Algebra,distrazione,0.125
student_0085,Algebra,none,0.375
student_0085,Algebra,segno,0.125
student_0085,Derivate,algebra,0.0952
student_0085,Derivate,concetto,0.0476
student_0085,Derivate,formula,0.1429
student_0085,Derivate,none,0.7143
student_0085,Fisica_Dinamica,concetto,0.25
student_0085,Fisica_Dinamica,formula,0.3333
student_0085,Fisica_Dinamica,none,0.4167
student_0085,Fisica_Energia,algebra,0.0556
student_0085,Fisica_Energia,concetto,0.3889
student_0085,Fisica_Energia,distrazione,0.0556
student_0085,Fisica_Energia,none,0.5
student_0085,Funzioni,algebra,0.125
student_0085,Funzioni,concetto,0.0625
student_0085,Funzioni,formula,0.0625
student_0085,Funzioni,none,0.75
student_0086,Algebra,algebra,0.25
student_0086,Algebra,distrazione,0.125
student_0086,Algebra,none,0.5
student_0086,Algebra,segno,0.125
student_0086,Derivate,algebra,0.1429
student_0086,Derivate,concetto,0.0476
student_0086,Derivate,distrazione,0.0476
student_0086,Derivate,formula,0.2381
student_0086,Derivate,none,0.5238
student_0086,Fisica_Dinamica,algebra,0.0833
student_0086,Fisica_Dinamica,concetto,0.3333
student_0086,Fisica_Dinamica,formula,0.0833
student_0086,Fisica_Dinamica,none,0.4167
student_0086,Fisica_Dinamica,segno,0.0833
student_0086,Fisica_Energia,concetto,0.3889
student_0086,Fisica_Energia,distrazione,0.0556
student_0086,Fisica_Energia,formula,0.1111
student_0086,Fisica_Energia,none,0.4444
student_0086,Funzioni,algebra,0.125
student_0086,Funzioni,concetto,0.125
student_0086,Funzioni,distrazione,0.25
student_0086,Funzioni,formula,0.0625
student_0086,Funzioni,none,0.3125
student_0086,Funzioni,segno,0.125
student_0087,Algebra,distrazione,0.125
student_0087,Algebra,none,0.875
student_0087,Derivate,algebra,0.0952
student_0087,Derivate,concetto,0.0952
student_0087,Derivate,formula,0.0476
student_0087,Derivate,none,0.7143
student_0087,Derivate,segno,0.0476
student_0087,Fisica_Dinamica,algebra,0.1667
student_0087,Fisica_Dinamica,concetto,0.25
student_0087,Fisica_Dinamica,distrazione,0.0833
student_0087,Fisica_Dinamica,formula,0.1667
student_0087,Fisica_Dinamica,none,0.3333
student_0087,Fisica_Energia,concetto,0.1667
student_0087,Fisica_Energia,distrazione,0.1111
student_0087,Fisica_Energia,formula,0.2222
student_0087,Fisica_Energia,none,0.4444
student_0087,Fisica_Energia,segno,0.0556
student_0087,Funzioni,algebra,0.125
student_0087,Funzioni,concetto,0.0625
student_0087,Funzioni,distrazione,0.125
student_0087,Funzioni,formula,0.0625
student_0087,Funzioni,none,0.5625
student_0087,Funzioni,segno,0.0625
student_0088,Algebra,algebra,0.125
student_0088,Algebra,none,0.75
student_0088,Algebra,segno,0.125
student_0088,Derivate,algebra,0.0476
student_0088,Derivate,concetto,0.0952
student_0088,Derivate,distrazione,0.0476
student_0088,Derivate,formula,0.2857
student_0088,Derivate,none,0.4762
student_0088,Derivate,segno,0.0476
student_0088,Fisica_Dinamica,concetto,0.5
student_0088,Fisica_Dinamica,formula,0.1667
student_0088,Fisica_Dinamica,none,0.3333
student_0088,Fisica_Energia,concetto,0.1111
student_0088,Fisica_Energia,distrazione,0.0556
student_0088,Fisica_Energia,formula,0.1111
student_0088,Fisica_Energia,none,0.7222
student_0088,Funzioni,algebra,0.0625
student_0088,Funzioni,concetto,0.1875
student_0088,Funzioni,formula,0.3125
student_0088,Funzioni,none,0.3125
student_0088,Funzioni,segno,0.125
student_0089,Algebra,algebra,0.125
student_0089,Algebra,none,0.75
student_0089,Algebra,segno,0.125
student_0089,Derivate,algebra,0.0476
student_0089,Derivate,concetto,0.0952
student_0089,Derivate,distrazione,0.0476
student_0089,Derivate,formula,0.2857
student_0089,Derivate,none,0.5238
student_0089,Fisica_Dinamica,algebra,0.0833
student_0089,Fisica_Dinamica,concetto,0.0833
student_0089,Fisica_Dinamica,distrazione,0.0833
student_0089,Fisica_Dinamica,formula,0.25
student_0089,Fisica_Dinamica,none,0.5
student_0089,Fisica_Energia,concetto,0.3333
student_0089,Fisica_Energia,distrazione,0.0556
student_0089,Fisica_Energia,formula,0.0556
student_0089,Fisica_Energia,none,0.3889
student_0089,Fisica_Energia,segno,0.1667
student_0089,Funzioni,algebra,0.1875
student_0089,Funzioni,concetto,0.125
student_0089,Funzioni,distrazione,0.1875
student_0089,Funzioni,formula,0.25
student_0089,Funzioni,none,0.1875
student_0089,Funzioni,segno,0.0625
student_0090,Algebra,algebra,0.375
student_0090,Algebra,none,0.375
student_0090,Algebra,segno,0.25
student_0090,Derivate,concetto,0.1429
student_0090,Derivate,distrazione,0.0952
student_0090,Derivate,formula,0.0952
student_0090,Derivate,none,0.6667
student_0090,Fisica_Dinamica,concetto,0.1667
student_0090,Fisica_Dinamica,formula,0.0833
student_0090,Fisica_Dinamica,none,0.75
student_0090,Fisica_Energia,algebra,0.0556
student_0090,Fisica_Energia,concetto,0.1111
student_0090,Fisica_Energia,formula,0.0556
student_0090,Fisica_Energia,none,0.7778
student_0090,Funzioni,algebra,0.0625
student_0090,Funzioni,concetto,0.0625
student_0090,Funzioni,distrazione,0.4375
student_0090,Funzioni,none,0.1875
student_0090,Funzioni,segno,0.25
student_0091,Algebra,algebra,0.25
student_0091,Algebra,distrazione,0.25
student_0091,Algebra,none,0.375
student_0091,Algebra,segno,0.125
student_0091,Derivate,algebra,0.0476
student_0091,Derivate,concetto,0.1905
student_0091,Derivate,formula,0.1429
student_0091,Derivate,none,0.5238
student_0091,Derivate,segno,0.0952
student_0091,Fisica_Dinamica,algebra,0.0833
student_0091,Fisica_Dinamica,concetto,0.5
student_0091,Fisica_Dinamica,none,0.4167
student_0091,Fisica_Energia,concetto,0.2222
student_0091,Fisica_Energia,formula,0.2222
student_0091,Fisica_Energia,none,0.5
student_0091,Fisica_Energia,segno,0.0556
student_0091,Funzioni,algebra,0.0625
student_0091,Funzioni,concetto,0.0625
student_0091,Funzioni,distrazione,0.0625
student_0091,Funzioni,none,0.75
student_0091,Funzioni,segno,0.0625
student_0092,Algebra,algebra,0.125
student_0092,Algebra,none,0.375
student_0092,Algebra,segno,0.5
student_0092,Derivate,concetto,0.0476
student_0092,Derivate,distrazione,0.0952
student_0092,Derivate,formula,0.1905
student_0092,Derivate,none,0.6667
student_0092,Fisica_Dinamica,concetto,0.1667
student_0092,Fisica_Dinamica,formula,0.1667
student_0092,Fisica_Dinamica,none,0.6667
student_0092,Fisica_Energia,algebra,0.0556
student_0092,Fisica_Energia,concetto,0.0556
student_0092,Fisica_Energia,formula,0.1111
student_0092,Fisica_Energia,none,0.7778
student_0092,Funzioni,algebra,0.0625
student_0092,Funzioni,concetto,0.1875
student_0092,Funzioni,distrazione,0.125
student_0092,Funzioni,none,0.625
student_0093,Algebra,algebra,0.375
student_0093,Algebra,distrazione,0.125
student_0093,Algebra,none,0.375
student_0093,Algebra,segno,0.125
student_0093,Derivate,algebra,0.0476
student_0093,Derivate,concetto,0.1429
student_0093,Derivate,distrazione,0.0476
student_0093,Derivate,formula,0.3333
student_0093,Derivate,none,0.4286
student_0093,Fisica_Dinamica,algebra,0.1667
student_0093,Fisica_Dinamica,concetto,0.0833
student_0093,Fisica_Dinamica,formula,0.0833
student_0093,Fisica_Dinamica,none,0.5833
student_0093,Fisica_Dinamica,segno,0.0833
student_0093,Fisica_Energia,concetto,0.1667
student_0093,Fisica_Energia,formula,0.1667
student_0093,Fisica_Energia,none,0.6667
student_0093,Funzioni,algebra,0.1875
student_0093,Funzioni,concetto,0.0625
student_0093,Funzioni,distrazione,0.125
student_0093,Funzioni,formula,0.125
student_0093,Funzioni,none,0.5
student_0094,Algebra,algebra,0.125
student_0094,Algebra,distrazione,0.125
student_0094,Algebra,formula,0.125
student_0094,Algebra,none,0.5
student_0094,Algebra,segno,0.125
student_0094,Derivate,concetto,0.1429
student_0094,Derivate,distrazione,0.0476
student_0094,Derivate,formula,0.2381
student_0094,Derivate,none,0.5714
student_0094,Fisica_Dinamica,none,1.0
student_0094,Fisica_Energia,algebra,0.0556
student_0094,Fisica_Energia,concetto,0.3333
student_0094,Fisica_Energia,formula,0.1667
student_0094,Fisica_Energia,none,0.4444
student_0094,Funzioni,algebra,0.125
student_0094,Funzioni,concetto,0.0625
student_0094,Funzioni,distrazione,0.0625
student_0094,Funzioni,formula,0.0625
student_0094,Funzioni,none,0.5625
student_0094,Funzioni,segno,0.125
student_0095,Algebra,concetto,0.125
student_0095,Algebra,distrazione,0.125
student_0095,Algebra,none,0.625
student_0095,Algebra,segno,0.125
student_0095,Derivate,algebra,0.1429
student_0095,Derivate,concetto,0.0476
student_0095,Derivate,distrazione,0.0476
student_0095,Derivate,formula,0.2381
student_0095,Derivate,none,0.4762
student_0095,Derivate,segno,0.0476
student_0095,Fisica_Dinamica,formula,0.1667
student_0095,Fisica_Dinamica,none,0.75
student_0095,Fisica_Dinamica,segno,0.0833
student_0095,Fisica_Energia,algebra,0.0556
student_0095,Fisica_Energia,concetto,0.3333
student_0095,Fisica_Energia,formula,0.2778
student_0095,Fisica_Energia,none,0.3333
student_0095,Funzioni,algebra,0.0625
student_0095,Funzioni,concetto,0.125
student_0095,Funzioni,formula,0.25
student_0095,Funzioni,none,0.4375
student_0095,Funzioni,segno,0.125
student_0096,Algebra,algebra,0.125
student_0096,Algebra,none,0.75
student_0096,Algebra,segno,0.125
student_0096,Derivate,algebra,0.1429
student_0096,Derivate,formula,0.1429
student_0096,Derivate,none,0.7143
student_0096,Fisica_Dinamica,distrazione,0.1667
student_0096,Fisica_Dinamica,none,0.75
student_0096,Fisica_Dinamica,segno,0.0833
student_0096,Fisica_Energia,concetto,0.1111
student_0096,Fisica_Energia,distrazione,0.0556
student_0096,Fisica_Energia,formula,0.0556
student_0096,Fisica_Energia,none,0.7222
student_0096,Fisica_Energia,segno,0.0556
student_0096,Funzioni,algebra,0.125
student_0096,Funzioni,concetto,0.0625
student_0096,Funzioni,distrazione,0.1875
student_0096,Funzioni,formula,0.1875
student_0096,Funzioni,none,0.3125
student_0096,Funzioni,segno,0.125
student_0097,Algebra,distrazione,0.125
student_0097,Algebra,formula,0.125
student_0097,Algebra,none,0.75
student_0097,Derivate,algebra,0.0476
student_0097,Derivate,concetto,0.2857
student_0097,Derivate,formula,0.0952
student_0097,Derivate,none,0.4286
student_0097,Derivate,segno,0.1429
student_0097,Fisica_Dinamica,concetto,0.25
student_0097,Fisica_Dinamica,formula,0.1667
